524.00
412.00
493.00
552.00
445.00
520.00
654.00
449.00
448.00
515.00
622.00
455.00
518.00
516.00
481.00
336.00
415.00
497.00
514.00
435.00
517.00
625.00
468.00
508.00
645.00
463.00
510.00
402.00
497.00
505.00
439.00
505.00
565.00
460.00
520.00
411.00
491.00
513.00
496.00
650.00
475.00
518.00
410.00
494.00
999.00
411.00
501.00
689.00
465.00
565.00
435.00
505.00
563.00
446.00
288.00
431.00
507.00
699.00
469.00
519.00
427.00
484.00
480.00
680.00
413.00
494.00
568.00
453.00
539.00
621.00
479.00
514.00
404.00
483.00
522.00
446.00
520.00
560.00
464.00
480.00
595.00
467.00
525.00
460.00
466.00
411.00
497.00
426.00
425.00
499.00
586.00
466.00
412.00
478.00
414.00
414.00
507.00
544.00
453.00
515.00
689.00
463.00
414.00
443.00
489.00
544.00
448.00
509.00
548.00
452.00
494.00
702.00
466.00
509.00
426.00
494.00
548.00
450.00
523.00
419.00
485.00
546.00
449.00
513.00
675.00
460.00
534.00
441.00
511.00
682.00
474.00
513.00
389.00
501.00
461.00
503.00
644.00
456.00
509.00
407.00
494.00
518.00
430.00
493.00
670.00
453.00
554.00
460.00
499.00
421.00
507.00
396.00
485.00
513.00
444.00
497.00
691.00
477.00
750.00
422.00
496.00
508.00
437.00
513.00
402.00
489.00
582.00
461.00
336.00
397.00
498.00
495.00
491.00
555.00
456.00
518.00
529.00
477.00
512.00
438.00
504.00
449.00
508.00
639.00
474.00
508.00
420.00
298.00
1004.00
1.00
576.00
1005.00
1.00
1.00
1005.00
1003.00
1.00
1005.00
343.00
1.00
1005.00
1.00
1.00
1005.00
723.00
658.00
1004.00
701.00
1.00
1005.00
1004.00
1.00
1003.00
1005.00
74.00
1.00
1005.00
26.00
1.00
1005.00
591.00
1.00
1003.00
1003.00
1.00
1003.00
1004.00
1.00
992.00
1005.00
1.00
1.00
1005.00
117.00
424.00
1005.00
1.00
1.00
1005.00
1.00
1.00
1005.00
424.00
1.00
1003.00
1005.00
1.00
823.00
1004.00
1.00
709.00
1004.00
1.00
281.00
1005.00
1.00
1.00
1005.00
1.00
1.00
1005.00
1.00
1.00
1004.00
729.00
50.00
1005.00
1002.00
1.00
1005.00
316.00
43.00
402.00
525.00
527.00
439.00
463.00
502.00
490.00
510.00
431.00
466.00
498.00
503.00
434.00
461.00
486.00
510.00
549.00
457.00
492.00
516.00
575.00
495.00
520.00
535.00
566.00
504.00
527.00
549.00
520.00
511.00
492.00
